,Country Name,Country Code,Series Name,2018,2019
12311,United Kingdom,GBR,There is legislation specifically addressing domestic violence (1=yes; 0=no),1,1
12312,United Kingdom,GBR,There is no legal provision that requires a married woman to obey her husband (1=yes; 0=no),1,1
12313,United Kingdom,GBR,There is paid parental leave (1=yes; 0=no),1,1
12314,United Kingdom,GBR,"Time required to start a business, female (days)",4.5,4.5
12315,United Kingdom,GBR,"Time required to start a business, male (days)",4.5,4.5
12316,United Kingdom,GBR,"Time-related underemployment, female (% of employment)",6.79309988021851,6.94399976730347
12317,United Kingdom,GBR,"Time-related underemployment, male (% of employment)",4.09560012817383,4.0327000617981
12320,United Kingdom,GBR,"Unemployment with advanced education, female (% of female labor force with advanced education)",2.48569989204407,2.39109992980957
12321,United Kingdom,GBR,"Unemployment with advanced education, male (% of male labor force with advanced education)",2.5353000164032,2.57170009613037
12322,United Kingdom,GBR,"Unemployment with basic education, female (% of female labor force with basic education)",6.15259981155396,6.23320007324219
12323,United Kingdom,GBR,"Unemployment with basic education, male (% of male labor force with basic education)",6.43020009994507,6.72370004653931
12324,United Kingdom,GBR,"Unemployment with intermediate education, female (% of female labor force with intermediate education)",4.84159994125366,3.9640998840332
12325,United Kingdom,GBR,"Unemployment with intermediate education, male (% of male labor force with intermediate education)",4.4387001991272,4.03240013122559
12326,United Kingdom,GBR,"Unemployment, female (% of female labor force) (modeled ILO estimate)",3.94000005722046,3.57500004768372
12327,United Kingdom,GBR,"Unemployment, female (% of female labor force) (national estimate)",3.94039988517761,3.53480005264282
12328,United Kingdom,GBR,"Unemployment, male (% of male labor force) (modeled ILO estimate)",4.04500007629395,4.0939998626709
12329,United Kingdom,GBR,"Unemployment, male (% of male labor force) (national estimate)",4.04510021209717,3.917799949646
12330,United Kingdom,GBR,"Unemployment, youth female (% of female labor force ages 15-24) (modeled ILO estimate)",10.1990003585815,8.92599964141846
12331,United Kingdom,GBR,"Unemployment, youth female (% of female labor force ages 15-24) (national estimate)",10.270299911499,9.19079971313477
12332,United Kingdom,GBR,"Unemployment, youth male (% of male labor force ages 15-24) (modeled ILO estimate)",12.16100025177,13.4930000305176
12333,United Kingdom,GBR,"Unemployment, youth male (% of male labor force ages 15-24) (national estimate)",12.2313995361328,12.9680995941162
12337,United Kingdom,GBR,"Vulnerable employment, female (% of female employment) (modeled ILO estimate)",9.69299975037575,9.64200016856193
12338,United Kingdom,GBR,"Vulnerable employment, male (% of male employment) (modeled ILO estimate)",16.0159996151924,15.9700001478195
12339,United Kingdom,GBR,"Wage and salaried workers, female (% of female employment) (modeled ILO estimate)",89.0660018920898,89.1179962158203
12340,United Kingdom,GBR,"Wage and salaried workers, male (% of male employment) (modeled ILO estimate)",81.2099990844727,81.2590026855469
12342,United Kingdom,GBR,Women are able to work in the same industries as men (1=yes; 0=no),1,1
12343,United Kingdom,GBR,Women Business and the Law Index Score (scale 1-100),97.5,97.5
12344,United Kingdom,GBR,Women can work in jobs deemed dangerous in the same way as men (1=yes; 0=no),1,1
12345,United Kingdom,GBR,Women can work the same night hours as men (1=yes; 0=no),1,1
12500,European Union,EUU,Age dependency ratio (% of working-age population),54.6883183452686,55.3579304358852
12529,European Union,EUU,"Children out of school, primary, female",244627,242885
12530,European Union,EUU,"Children out of school, primary, male",282426,280831
12535,European Union,EUU,"Contributing family workers, female (% of female employment) (modeled ILO estimate)",1.48260635145977,1.40572911800607
12536,European Union,EUU,"Contributing family workers, male (% of male employment) (modeled ILO estimate)",0.721453376160489,0.690908325734686
12537,European Union,EUU,"Cost of business start-up procedures, female (% of GNI per capita)",3.54444444444444,3.2
12538,European Union,EUU,"Cost of business start-up procedures, male (% of GNI per capita)",3.54444444444444,3.2
12575,European Union,EUU,"Employers, female (% of female employment) (modeled ILO estimate)",2.48619796990768,2.47566956667685
12576,European Union,EUU,"Employers, male (% of male employment) (modeled ILO estimate)",5.86693313222967,5.84911999134702
12577,European Union,EUU,"Employment in agriculture, female (% of female employment) (modeled ILO estimate)",3.33831275685106,3.19039510444348
12578,European Union,EUU,"Employment in agriculture, male (% of male employment) (modeled ILO estimate)",5.50874850966963,5.35566021311485
12579,European Union,EUU,"Employment in industry, female (% of female employment) (modeled ILO estimate)",13.0371847145952,12.8466121262148
12580,European Union,EUU,"Employment in industry, male (% of male employment) (modeled ILO estimate)",35.1644942761307,35.0161715645071
12581,European Union,EUU,"Employment in services, female (% of female employment) (modeled ILO estimate)",83.6245971026444,83.9629493286857
12582,European Union,EUU,"Employment in services, male (% of male employment) (modeled ILO estimate)",59.3267589167864,59.6282457522116
12583,European Union,EUU,"Employment to population ratio, 15+, female (%) (modeled ILO estimate)",46.8903873768846,47.07868624863
12584,European Union,EUU,"Employment to population ratio, 15+, female (%) (national estimate)",47.3765376547428,47.8417483955161
12585,European Union,EUU,"Employment to population ratio, 15+, male (%) (modeled ILO estimate)",59.4185199573512,59.5899367078618
12586,European Union,EUU,"Employment to population ratio, 15+, male (%) (national estimate)",59.5379882702712,59.9817969024028
12587,European Union,EUU,"Employment to population ratio, 15+, total (%) (national estimate)",53.265135303059,53.7203345761461
12588,European Union,EUU,"Employment to population ratio, ages 15-24, female (%) (modeled ILO estimate)",30.9454115848554,31.1305319092955
12589,European Union,EUU,"Employment to population ratio, ages 15-24, female (%) (national estimate)",30.6204841163647,31.0605343265209
12590,European Union,EUU,"Employment to population ratio, ages 15-24, male (%) (modeled ILO estimate)",35.4664561713814,35.6746452578866
12591,European Union,EUU,"Employment to population ratio, ages 15-24, male (%) (national estimate)",35.0749070046043,35.8066971999044
12592,European Union,EUU,"Employment to population ratio, ages 15-24, total (%) (national estimate)",32.907651613098,33.4971009977285
12596,European Union,EUU,"Expected years of schooling, female",17.19787,17.20024
12597,European Union,EUU,"Expected years of schooling, male",16.42006,16.42847
12606,European Union,EUU,Female migrants (% of international migrant stock),..,51.1298177604863
12627,European Union,EUU,Firms with female participation in ownership (% of firms),..,39.0647058823529
12628,European Union,EUU,Firms with female top manager (% of firms),..,20.2941176470588
12632,European Union,EUU,GDP (current US$),15931983317841.6,15592795166700.2
12633,European Union,EUU,GDP growth (annual %),2.14679089800416,1.52288591599459
12634,European Union,EUU,GDP per capita (constant 2010 US$),36607.5244916184,37104.0274746298
12635,European Union,EUU,GDP per capita (Current US$),35659.75714691,34843.297471632
12637,European Union,EUU,"GNI per capita, Atlas method (current US$)",34489.0039927886,35721.3314562949
12638,European Union,EUU,"GNI per capita, PPP (current international $)",44426.2150638876,46472.5008800324
12639,European Union,EUU,"GNI, Atlas method (current US$)",15408916947985.8,15985725947244
12662,European Union,EUU,"Immunization, DPT (% of children ages 12-23 months)",94.5496306858638,94.7257686203458
12663,European Union,EUU,"Immunization, measles (% of children ages 12-23 months)",94.180647030497,94.3539478550729
12668,European Union,EUU,"Inflation, consumer prices (annual %)",1.73860861988181,1.63052260754338
12671,European Union,EUU,"Labor force participation rate for ages 15-24, female (%) (modeled ILO estimate)",36.6268649518857,36.4437000856073
12672,European Union,EUU,"Labor force participation rate for ages 15-24, female (%) (national estimate)",36.2444238040367,36.38825652302
12673,European Union,EUU,"Labor force participation rate for ages 15-24, male (%) (modeled ILO estimate)",42.4462889591824,42.1341916006607
12674,European Union,EUU,"Labor force participation rate for ages 15-24, male (%) (national estimate)",41.9920201574745,42.2524727748216
12675,European Union,EUU,"Labor force participation rate, female (% of female population ages 15+) (modeled ILO estimate)",50.7380999755186,50.6404106232262
12676,European Union,EUU,"Labor force participation rate, female (% of female population ages 15+) (national estimate)",51.2570927264167,51.4607525653446
12677,European Union,EUU,"Labor force participation rate, female (% of female population ages 15-64) (modeled ILO estimate)",67.5380317325911,67.6995209758776
12678,European Union,EUU,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",63.8932585741364,63.6346619993236
12679,European Union,EUU,"Labor force participation rate, male (% of male population ages 15+) (national estimate)",64.0195522677267,64.0919518519849
12680,European Union,EUU,"Labor force participation rate, male (% of male population ages 15-64) (modeled ILO estimate)",78.7839253490556,78.7536414045454
12681,European Union,EUU,"Labor force with advanced education, female (% of female working-age population with advanced education)",76.0751126256553,76.1504837538449
12682,European Union,EUU,"Labor force with advanced education, male (% of male working-age population with advanced education)",78.4677666901696,78.5581021959589
12683,European Union,EUU,"Labor force with basic education, female (% of female working-age population with basic education)",26.3504743298806,26.2658377521491
12684,European Union,EUU,"Labor force with basic education, male (% of male working-age population with basic education)",44.4649921725356,44.6611699422107
